900.1928492	266.1726911	805.2307758	1206.667569	1673.5	1432.183301	1162.364739	1160.874838	776.3945643	863.7910983	538.4586313	566.9892147	957.0585028	1452.104407	1337.929406	1647.169891	3012.094968	146.1036305	0	236.1422528	705.5603087	468.7471273	453.9979504	1408.094548	1322.136313	663.1695497	819.454046	1131.807923	1534.551371	1457.183826	1742.669695	2646.990013	1176.24665	1211.507115
1125.651166	169.126502	1027.737049	1314.309653	1815.911705	1582.92092	1322.257074	1396.936741	1012.314826	1098.462381	769.2107928	789.3333702	1148.200929	1649.765541	1558.5971	1845.833609	3230.867612	325.6057442	236.1422528	0	730.2611943	449.046528	557.6837846	1539.633176	1375.603028	468.9243522	591.8502414	1045.010931	1461.732023	1435.666675	1797.512267	2785.569424	1064.467032	1109.092796
1341.106919	886.3805516	1278.995028	647.3065705	2293.006182	2060.717676	1785.937803	1409.014691	1103.703979	1077.485518	1011.574629	738.7154282	780.5324713	1228.888072	1289.692018	1411.63834	2850.200786	580.9425573	705.5603087	730.2611943	0	285.7620059	300.5229454	905.8396454	646.8779531	665.6123156	915.219509	562.0815465	894.5838031	759.8751358	1067.802801	2128.16156	664.616552	667.6090719
1248.447954	610.7551733	1170.120501	911.4065759	2120.776972	1885.8505	1612.614948	1398.924844	1047.722028	1066.000686	890.3270969	710.2618618	906.1195298	1395.195078	1392.376971	1587.160877	3017.877652	378.0437576	468.7471273	449.046528	285.7620059	0	260.1811982	1158.719309	932.4362384	445.4894177	690.7056465	670.2574255	1066.532299	998.1469089	1352.66019	2396.0559	729.9832081	757.4556458
1049.898719	683.7438743	983.2664418	761.577574	1992.806196	1760.836587	1486.132968	1157.148993	824.7509427	822.5951877	712.5043325	469.1052709	652.7096243	1148.97636	1132.69287	1343.137516	2766.838219	312.1905973	453.9979504	557.6837846	300.5229454	260.1811982	0	981.9497019	870.8081542	698.9261135	937.4946936	839.2112748	1193.264962	1054.324727	1289.80621	2227.891601	924.9567572	939.2744684
1520.881009	1658.998314	1520.55333	266.4060315	2575.617997	2373.437852	2124.254531	1326.496543	1256.582868	1117.799722	1366.562335	1010.376506	604.7828669	600.9627433	877.3778572	699.4344483	2058.394262	1262.670387	1408.094548	1539.633176	905.8396454	1158.719309	981.9497019	0	519.2965287	1571.423006	1821.030702	1233.902104	1289.078236	969.3146682	639.5900118	1245.977616	1365.906941	1329.752786
1734.503924	1527.473369	1703.462731	328.4345888	2769.201123	2547.577947	2279.288597	1650.670698	1466.155935	1369.829696	1481.327325	1131.830936	879.9211703	1087.538831	1307.17266	1211.342246	2571.236596	1182.813836	1322.136313	1375.603028	646.8779531	932.4362384	870.8081542	519.2965287	0	1256.391235	1492.013339	763.921749	769.8021965	451.8644782	422.5141287	1560.048834	893.0669615	847.5221989
1558.670445	610.9603495	1466.286525	1312.067029	2282.803954	2050.530696	1791.078854	1778.127637	1404.085279	1454.961984	1193.159535	1107.457208	1350.310194	1840.663235	1828.842009	2032.391551	3463.170934	670.0459577	663.1695497	468.9243522	665.6123156	445.4894177	698.9261135	1571.423006	1256.391235	0	250.2706724	693.8885709	1104.974815	1168.133235	1652.359154	2786.933466	669.2458155	725.6822895
1717.031099	687.5660868	1619.529779	1560.79552	2347.200367	2120.497625	1874.235066	1970.674387	1589.439451	1656.773473	1357.784843	1319.035177	1590.19899	2084.441728	2059.141189	2277.212468	3704.331579	860.9638142	819.454046	591.8502414	915.219509	690.7056465	937.4946936	1821.030702	1492.013339	250.2706724	0	865.6055733	1251.953611	1362.509798	1877.957339	3032.048072	808.3828623	871.0754679
1888.756865	1213.344981	1819.347011	976.5033356	2791.034101	2556.097183	2282.84563	1970.951432	1660.829807	1639.54824	1543.659212	1297.991398	1308.221459	1699.241795	1815.649411	1862.867714	3281.700436	1048.057474	1131.807923	1045.010931	562.0815465	670.2574255	839.2112748	1233.902104	763.921749	693.8885709	865.6055733	0	418.9726322	504.7135027	1074.47418	2311.787064	132.0054396	108.2580077
2233.359948	1630.497251	2173.355807	1073.38994	3178.006311	2944.069187	2669.509303	2261.941401	1988.393698	1941.614041	1905.668596	1622.570711	1535.8293	1840.44724	2019.707879	1976.515721	3335.923553	1438.62043	1534.551371	1461.732023	894.5838031	1066.532299	1193.264962	1289.078236	769.8021965	1104.974815	1251.953611	418.9726322	0	327.7139817	913.8279957	2177.627036	443.7867313	382.2900492
2049.949124	1602.880913	2001.665113	769.9113939	3041.983744	2811.800692	2537.633227	2029.481643	1791.870949	1723.314133	1749.131697	1432.456102	1276.214529	1536.349413	1738.37783	1663.203015	3009.488149	1339.400464	1457.183826	1435.666675	759.8751358	998.1469089	1054.324727	969.3146682	451.8644782	1168.133235	1362.509798	504.7135027	327.7139817	0	607.4304999	1872.000685	601.5721023	540.0141644
2086.071132	1949.973293	2067.168092	620.9234311	3135.954362	2920.790517	2657.842817	1943.880337	1815.985002	1698.911621	1865.576847	1507.487776	1183.466147	1232.07274	1516.845338	1297.90553	2506.936752	1601.980131	1742.669695	1797.512267	1067.802801	1352.66019	1289.80621	639.5900118	422.5141287	1652.359154	1877.957339	1074.47418	913.8279957	607.4304999	0	1265.670068	1189.35374	1132.142832
2563.21472  2902.258823	2597.220907	1484.694104	3558.081229	3393.994582	3183.150553	2237.83631	2335.793579	2171.317513	2517.584119	2189.66716	1746.558127	1376.594641	1689.395119	1251.934383	1602.930234	2502.884441	2646.990013	2785.569424	2128.16156	2396.0559	2227.891601	1245.977616	1560.048834	2786.933466	3032.048072	2311.787064	2177.627036	1872.000685	1265.670068	0	2435.15709	2382.184129
1969.047992	1229.780887	1895.364716	1108.254367	2842.829189	2607.655113	2336.249108	2070.899921	1749.693475	1737.672733	1616.994164	1390.668925	1426.414703	1826.833033	1935.364111	1992.22728	3412.954332	1106.109454	1176.24665	1064.467032	664.616552	729.9832081	924.9567572	1365.906941	893.0669615	669.2458155	808.3828623	132.0054396	443.7867313	601.5721023	1189.35374	2435.15709	0	70.4
1987.348087 1275.688407	1916.042449	1075.418123	2875.874337	2640.743982	2368.418204	2076.586689	1762.759192	1744.585074	1638.987561	1401.126173	1416.452445	1804.634824	1923.742128	1966.569076	3381.74377	1135.238891	1211.507115	1109.092796	667.6090719	757.4556458	939.2744684	1329.752786	847.5221989	725.6822895	871.0754679	108.2580077	382.2900492	540.0141644	1132.142832	2382.184129	70.4	0
